year,town,storey,flat_model,lease_rem,price cpi_adj
2020,BEDOK,5,New Generation,57,405547.4891
2020,BEDOK,11,New Generation,58,399539.3782
2020,BEDOK,2,New Generation,57,390527.2117
2020,BEDOK,2,New Generation,57,390527.2117
2020,BEDOK,8,Improved,56,390527.2117
2020,BEDOK,5,New Generation,57,383517.749
2020,BEDOK,11,New Generation,58,380513.6935
2020,BEDOK,5,New Generation,57,380513.6935
2020,BEDOK,2,New Generation,59,370500.1752
2020,BEDOK,8,Simplified,66,365493.4161
2020,BEDOK,5,New Generation,64,362489.3606
2020,BEDOK,11,New Generation,60,360486.657
2020,BEDOK,5,Simplified,65,345466.3796
2020,BEDOK,8,New Generation,58,340459.6205
2020,BEDOK,5,New Generation,56,340459.6205
2020,BEDOK,8,Improved,56,340459.6205
2020,BEDOK,8,New Generation,57,335452.8614
2020,BEDOK,2,New Generation,59,330446.1022
2020,BEDOK,8,New Generation,58,328443.3986
2020,BEDOK,2,New Generation,57,320432.584
2020,BEDOK,2,Improved,56,317428.5285
2020,BEDOK,8,Improved,56,303409.603
2020,BISHAN,17,DBSS,90,861162.5695
2020,BISHAN,5,Model A,68,715966.5548
2020,BISHAN,8,Model A,71,618835.4278
2020,BISHAN,5,Premium Apartment,77,600811.095
2020,BISHAN,5,Model A,71,583675.9625
2020,BISHAN,8,Model A,71,580784.0585
2020,BISHAN,5,Model A,71,580784.0585
2020,BISHAN,2,Model A,71,570770.5402
2020,BISHAN,8,Model A,71,565763.7811
2020,BISHAN,14,Simplified,66,550743.5037
2020,BISHAN,5,Model A,68,525709.7081
2020,BISHAN,11,Model A,71,518700.2453
2020,BISHAN,2,Model A,71,511690.7826
2020,BISHAN,2,Model A,71,503567.8166
2020,BISHAN,5,Model A,71,500675.9125
2020,BISHAN,8,Simplified,66,500675.9125
2020,BISHAN,2,Model A,71,490662.3942
2020,BISHAN,5,Simplified,65,490662.3942
2020,BISHAN,5,Model A,66,480648.876
2020,BISHAN,8,Simplified,66,460621.8395
2020,BISHAN,2,Model A,71,450608.3212
2020,BISHAN,5,Simplified,67,395533.9709
2020,BISHAN,2,Simplified,67,390527.2117
2020,BUKIT BATOK,5,Model A,83,455615.0804
2020,BUKIT BATOK,5,Model A,64,440594.803
2020,BUKIT BATOK,8,Model A,76,425574.5256
2020,BUKIT BATOK,5,Model A,83,410554.2482
2020,BUKIT BATOK,11,Model A,64,406548.8409
2020,BUKIT BATOK,5,Model A,64,400540.73
2020,BUKIT BATOK,2,Model A,64,395533.9709
2020,BUKIT BATOK,5,Model A,77,389525.8599
2020,BUKIT BATOK,8,Model A,77,380513.6935
2020,BUKIT BATOK,8,New Generation,66,375506.9344
2020,BUKIT BATOK,2,Model A,83,370500.1752
2020,BUKIT BATOK,11,Model A2,77,370500.1752
2020,BUKIT BATOK,11,Model A,64,365493.4161
2020,BUKIT BATOK,2,Model A,64,355479.8979
2020,BUKIT BATOK,11,New Generation,64,350473.1387
2020,BUKIT BATOK,2,New Generation,64,340459.6205
2020,BUKIT BATOK,5,Model A,66,335452.8614
2020,BUKIT BATOK,5,Simplified,65,330446.1022
2020,BUKIT BATOK,14,Simplified,65,330446.1022
2020,BUKIT BATOK,2,Simplified,65,320432.584
2020,BUKIT BATOK,5,Simplified,65,308416.3621
2020,BUKIT BATOK,2,New Generation,65,305412.3066
2020,BUKIT BATOK,2,New Generation,64,300405.5475
2020,BUKIT BATOK,2,Simplified,65,295398.7884
2020,BUKIT MERAH,20,Model A,95,951284.2337
2020,BUKIT MERAH,29,Model A,95,949281.5301
2020,BUKIT MERAH,5,Model A,95,826115.2556
2020,BUKIT MERAH,29,Model A,92,821108.4965
2020,BUKIT MERAH,17,Model A,92,814099.0337
2020,BUKIT MERAH,23,Model A,84,804085.5154
2020,BUKIT MERAH,5,Model A,92,738997.6468
2020,BUKIT MERAH,5,Model A,84,735993.5913
2020,BUKIT MERAH,11,Model A,87,729873.329
2020,BUKIT MERAH,8,Model A,75,693936.8147
2020,BUKIT MERAH,2,Model A,92,682921.9446
2020,BUKIT MERAH,11,Model A,88,670905.7227
2020,BUKIT MERAH,8,Model A,75,620838.1315
2020,BUKIT MERAH,23,Model A,79,615831.3724
2020,BUKIT MERAH,2,Model A,76,600811.095
2020,BUKIT MERAH,5,Model A,76,590797.5767
2020,BUKIT MERAH,8,Model A,78,585790.8176
2020,BUKIT MERAH,8,Model A,85,568767.8366
2020,BUKIT MERAH,11,Model A,64,560757.022
2020,BUKIT MERAH,11,Model A,63,530716.4672
2020,BUKIT MERAH,11,New Generation,62,520702.949
2020,BUKIT MERAH,5,Simplified,65,490662.3942
2020,BUKIT MERAH,8,Simplified,65,478646.1723
2020,BUKIT MERAH,5,Simplified,65,460621.8395
2020,BUKIT MERAH,8,New Generation,55,438592.0993
2020,BUKIT MERAH,14,Improved,55,407550.1928
2020,BUKIT MERAH,11,Improved,54,404433.9859
2020,BUKIT MERAH,2,Simplified,65,385520.4526
2020,BUKIT MERAH,11,Improved,54,369498.8234
2020,BUKIT MERAH,5,Improved,55,365493.4161
2020,BUKIT MERAH,5,Improved,55,360486.657
2020,BUKIT PANJANG,20,Model A,76,498673.2088
2020,BUKIT PANJANG,29,Model A,94,471524.5582
2020,BUKIT PANJANG,14,Model A,94,470635.3577
2020,BUKIT PANJANG,14,Model A,94,465628.5986
2020,BUKIT PANJANG,20,Model A,94,460621.8395
2020,BUKIT PANJANG,11,Model A,94,460621.8395
2020,BUKIT PANJANG,11,Model A,94,455615.0804
2020,BUKIT PANJANG,11,Premium Apartment,94,450608.3212
2020,BUKIT PANJANG,14,Model A,94,450608.3212
2020,BUKIT PANJANG,5,Model A,76,450608.3212
2020,BUKIT PANJANG,14,Model A,94,445601.5621
2020,BUKIT PANJANG,8,Model A,94,445601.5621
2020,BUKIT PANJANG,26,Premium Apartment,83,443598.8585
2020,BUKIT PANJANG,14,Premium Apartment,94,443486.7071
2020,BUKIT PANJANG,11,Model A,92,440594.803
2020,BUKIT PANJANG,11,Model A,94,435588.0439
2020,BUKIT PANJANG,8,Model A,94,433585.3402
2020,BUKIT PANJANG,11,Model A,94,431582.6366
2020,BUKIT PANJANG,8,Premium Apartment,94,430581.2847
2020,BUKIT PANJANG,14,Model A,94,429467.7815
2020,BUKIT PANJANG,11,Model A,94,428578.5811
2020,BUKIT PANJANG,11,Model A,92,428578.5811
2020,BUKIT PANJANG,8,Model A,94,420567.7665
2020,BUKIT PANJANG,14,Model A,94,419566.4147
2020,BUKIT PANJANG,5,Model A,94,415561.0074
2020,BUKIT PANJANG,11,Premium Apartment,91,415561.0074
2020,BUKIT PANJANG,11,Model A,94,410554.2482
2020,BUKIT PANJANG,11,Model A,93,406436.6895
2020,BUKIT PANJANG,5,Premium Apartment,91,406436.6895
2020,BUKIT PANJANG,8,Model A2,81,395533.9709
2020,BUKIT PANJANG,2,Model A,94,381515.0453
2020,BUKIT PANJANG,8,Premium Apartment,83,370500.1752
2020,BUKIT PANJANG,2,Premium Apartment,94,369498.8234
2020,BUKIT PANJANG,8,Model A,66,360486.657
2020,BUKIT PANJANG,11,Model A,68,358483.9533
2020,BUKIT PANJANG,11,Model A,77,355479.8979
2020,BUKIT PANJANG,5,Model A,67,355479.8979
2020,BUKIT PANJANG,14,Model A2,77,350473.1387
2020,BUKIT PANJANG,5,Model A,78,345466.3796
2020,BUKIT PANJANG,5,Model A,77,345466.3796
2020,BUKIT PANJANG,8,Model A,67,345466.3796
2020,BUKIT PANJANG,5,Model A,67,345466.3796
2020,BUKIT PANJANG,14,Model A2,77,340459.6205
2020,BUKIT PANJANG,5,Model A,77,330446.1022
2020,BUKIT PANJANG,2,Model A,67,330446.1022
2020,BUKIT PANJANG,11,Simplified,68,329444.7504
2020,BUKIT PANJANG,2,Model A,68,325439.3431
2020,BUKIT PANJANG,5,Model A,77,320432.584
2020,BUKIT PANJANG,2,Model A,80,320432.584
2020,BUKIT PANJANG,2,Model A,67,312421.7694
2020,BUKIT PANJANG,11,Simplified,67,298402.8438
2020,BUKIT PANJANG,8,Simplified,66,298402.8438
2020,BUKIT TIMAH,5,Model A,68,635858.4089
2020,CENTRAL AREA,47,Type S1,90,1031392.38
2020,CENTRAL AREA,26,Improved,59,650878.6862
2020,CENTRAL AREA,8,Model A,64,570770.5402
2020,CENTRAL AREA,14,Improved,53,460621.8395
2020,CENTRAL AREA,17,Improved,53,460621.8395
2020,CHOA CHU KANG,5,Model A,95,418565.0628
2020,CHOA CHU KANG,11,Model A,95,410554.2482
2020,CHOA CHU KANG,5,Model A,95,390527.2117
2020,CHOA CHU KANG,17,Model A,75,388524.5081
2020,CHOA CHU KANG,2,Model A,95,380513.6935
2020,CHOA CHU KANG,2,Model A,95,376508.2862
2020,CHOA CHU KANG,5,Model A,75,375506.9344
2020,CHOA CHU KANG,11,Model A,75,372502.8789
2020,CHOA CHU KANG,8,Model A,74,370500.1752
2020,CHOA CHU KANG,8,Model A,78,370500.1752
2020,CHOA CHU KANG,14,Premium Apartment,79,365493.4161
2020,CHOA CHU KANG,5,Model A,92,361375.8574
2020,CHOA CHU KANG,2,Model A,95,355479.8979
2020,CHOA CHU KANG,2,Model A,72,355479.8979
2020,CHOA CHU KANG,5,Model A,72,350473.1387
2020,CHOA CHU KANG,11,Model A,68,350473.1387
2020,CHOA CHU KANG,14,Model A,74,348470.4351
2020,CHOA CHU KANG,8,Model A,71,345466.3796
2020,CHOA CHU KANG,5,Model A,69,345466.3796
2020,CHOA CHU KANG,2,Model A,75,342462.3241
2020,CHOA CHU KANG,2,Premium Apartment,78,337455.565
2020,CHOA CHU KANG,5,Model A,81,337455.565
2020,CHOA CHU KANG,2,Model A,77,335452.8614
2020,CHOA CHU KANG,5,Model A,77,335452.8614
2020,CHOA CHU KANG,14,Model A,73,335452.8614
2020,CHOA CHU KANG,2,Model A,78,330446.1022
2020,CHOA CHU KANG,8,Model A2,77,330446.1022
2020,CHOA CHU KANG,8,Model A,68,325439.3431
2020,CHOA CHU KANG,2,Model A,74,320432.584
2020,CHOA CHU KANG,5,Premium Apartment,78,320432.584
2020,CHOA CHU KANG,2,Model A,71,320432.584
2020,CHOA CHU KANG,2,Model A,78,318429.8803
2020,CHOA CHU KANG,5,Model A,82,317316.3771
2020,CHOA CHU KANG,2,Model A,81,314424.473
2020,CHOA CHU KANG,2,Model A,82,310419.0657
2020,CHOA CHU KANG,2,Model A,69,310419.0657
2020,CHOA CHU KANG,2,Model A,68,288389.3256
2020,CHOA CHU KANG,2,New Generation,58,285385.2701
2020,CLEMENTI,23,DBSS,93,764031.4424
2020,CLEMENTI,17,DBSS,93,749011.1651
2020,CLEMENTI,20,Model A,92,741889.5509
2020,CLEMENTI,26,DBSS,93,735993.5913
2020,CLEMENTI,23,Model A,92,718970.6103
2020,CLEMENTI,8,DBSS,93,717969.2585
2020,CLEMENTI,8,Model A,81,709958.4439
2020,CLEMENTI,5,DBSS,93,700946.2775
2020,CLEMENTI,5,DBSS,93,695939.5183
2020,CLEMENTI,11,Model A,81,660892.2045
2020,CLEMENTI,8,New Generation,57,508686.7271
2020,CLEMENTI,5,New Generation,57,485655.6351
2020,CLEMENTI,11,New Generation,57,483652.9315
2020,CLEMENTI,11,New Generation,57,470635.3577
2020,CLEMENTI,5,Model A,63,437256.296
2020,CLEMENTI,8,New Generation,57,390527.2117
2020,CLEMENTI,5,New Generation,60,368497.4716
2020,GEYLANG,2,Model A,77,662894.9081
2020,GEYLANG,14,Model A,90,655885.4454
2020,GEYLANG,17,Model A,76,596805.6877
2020,GEYLANG,5,Model A,63,535723.2264
2020,GEYLANG,2,New Generation,60,475642.1169
2020,GEYLANG,5,New Generation,60,470635.3577
2020,GEYLANG,11,New Generation,56,430581.2847
2020,GEYLANG,2,Model A,64,420567.7665
2020,GEYLANG,5,Model A,64,412556.9519
2020,GEYLANG,14,Improved,54,380513.6935
2020,GEYLANG,5,Simplified,64,365493.4161
2020,GEYLANG,2,Simplified,64,360486.657
2020,HOUGANG,17,Premium Apartment,95,554636.7596
2020,HOUGANG,11,Premium Apartment,95,550743.5037
2020,HOUGANG,8,Premium Apartment,95,550743.5037
2020,HOUGANG,8,Premium Apartment,95,535723.2264
2020,HOUGANG,20,Premium Apartment,95,530716.4672
2020,HOUGANG,14,Premium Apartment,95,525709.7081
2020,HOUGANG,8,Premium Apartment,95,507565.213
2020,HOUGANG,14,Model A,71,504681.3198
2020,HOUGANG,14,Model A,79,495669.1534
2020,HOUGANG,11,Model A,94,475642.1169
2020,HOUGANG,17,Model A,94,475642.1169
2020,HOUGANG,2,Model A,71,472638.0614
2020,HOUGANG,8,Model A,63,471524.5582
2020,HOUGANG,17,Model A,94,471436.4392
2020,HOUGANG,8,Model A,94,470523.2063
2020,HOUGANG,14,Model A,94,468632.6541
2020,HOUGANG,14,Model A,94,465628.5986
2020,HOUGANG,8,Model A,70,465628.5986
2020,HOUGANG,2,Premium Apartment,95,464515.0954
2020,HOUGANG,5,Premium Apartment,95,460621.8395
2020,HOUGANG,5,Model A,71,450608.3212
2020,HOUGANG,17,Model A,94,445601.5621
2020,HOUGANG,11,Model A,69,445601.5621
2020,HOUGANG,8,Premium Apartment,95,444600.2103
2020,HOUGANG,5,Model A,94,440594.803
2020,HOUGANG,5,Model A,94,425574.5256
2020,HOUGANG,8,Model A,68,425574.5256
2020,HOUGANG,11,Model A,69,420567.7665
2020,HOUGANG,8,New Generation,65,420567.7665
2020,HOUGANG,5,Model A,94,415561.0074
2020,HOUGANG,11,Model A,66,400540.73
2020,HOUGANG,5,Model A,69,380513.6935
2020,HOUGANG,5,Model A,63,380513.6935
2020,HOUGANG,8,New Generation,68,380513.6935
2020,HOUGANG,8,Model A,67,375506.9344
2020,HOUGANG,2,Model A,66,358483.9533
2020,HOUGANG,5,New Generation,62,340459.6205
2020,HOUGANG,5,Simplified,66,339458.2687
2020,HOUGANG,5,New Generation,64,338456.9168
2020,HOUGANG,14,Model A2,76,335452.8614
2020,HOUGANG,2,Simplified,65,318429.8803
2020,HOUGANG,2,Simplified,65,318429.8803
2020,JURONG EAST,35,Model A,92,483540.7801
2020,JURONG EAST,14,Model A2,77,475642.1169
2020,JURONG EAST,14,Model A2,77,475642.1169
2020,JURONG EAST,5,Model A2,77,395533.9709
2020,JURONG EAST,2,New Generation,64,355479.8979
2020,JURONG EAST,5,New Generation,62,340459.6205
2020,JURONG EAST,11,New Generation,60,308416.3621
2020,JURONG EAST,5,New Generation,57,300405.5475
2020,JURONG WEST,11,Model A,89,450608.3212
2020,JURONG WEST,14,Model A,79,444488.0589
2020,JURONG WEST,17,Model A,93,442397.2363
2020,JURONG WEST,17,Model A,91,438592.0993
2020,JURONG WEST,11,Premium Apartment,79,438592.0993
2020,JURONG WEST,8,Premium Apartment,94,430581.2847
2020,JURONG WEST,2,Model A,94,420567.7665
2020,JURONG WEST,5,Model A,93,416562.3592
2020,JURONG WEST,11,Model A,80,412556.9519
2020,JURONG WEST,5,Model A,94,411443.4487
2020,JURONG WEST,5,Model A,63,410554.2482
2020,JURONG WEST,8,Premium Apartment,87,408551.5446
2020,JURONG WEST,2,Premium Apartment,94,405547.4891
2020,JURONG WEST,11,Model A,79,395533.9709
2020,JURONG WEST,5,Model A,89,385520.4526
2020,JURONG WEST,14,Model A2,81,385520.4526
2020,JURONG WEST,2,Premium Apartment,87,370500.1752
2020,JURONG WEST,2,Premium Apartment,85,360486.657
2020,JURONG WEST,11,Model A,75,348470.4351
2020,JURONG WEST,8,Model A,75,343463.676
2020,JURONG WEST,8,Model A,69,340459.6205
2020,JURONG WEST,2,Model A2,79,340459.6205
2020,JURONG WEST,5,Model A2,81,338456.9168
2020,JURONG WEST,8,Model A,63,338456.9168
2020,JURONG WEST,14,Model A,75,336454.2132
2020,JURONG WEST,8,Model A,63,335452.8614
2020,JURONG WEST,2,Model A,80,330446.1022
2020,JURONG WEST,5,Model A,63,330446.1022
2020,JURONG WEST,14,Model A,75,328443.3986
2020,JURONG WEST,8,Model A,63,328443.3986
2020,JURONG WEST,2,New Generation,62,328443.3986
2020,JURONG WEST,11,Model A,75,325439.3431
2020,JURONG WEST,11,Model A,69,325439.3431
2020,JURONG WEST,5,Model A,69,322435.2876
2020,JURONG WEST,5,Model A,64,314312.3216
2020,JURONG WEST,2,Model A,69,305412.3066
2020,JURONG WEST,2,Model A,80,300405.5475
2020,JURONG WEST,5,Model A,69,300405.5475
2020,JURONG WEST,2,Model A,63,300405.5475
2020,JURONG WEST,11,Model A,67,295398.7884
2020,KALLANG/WHAMPOA,20,Model A,91,733990.8877
2020,KALLANG/WHAMPOA,5,Model A,75,655885.4454
2020,KALLANG/WHAMPOA,8,Model A,85,648875.9826
2020,KALLANG/WHAMPOA,8,New Generation,63,613828.6687
2020,KALLANG/WHAMPOA,8,Improved,51,550743.5037
2020,KALLANG/WHAMPOA,11,Model A,66,548740.8001
2020,KALLANG/WHAMPOA,20,Improved,51,540729.9855
2020,KALLANG/WHAMPOA,17,Model A,63,486156.311
2020,KALLANG/WHAMPOA,2,Model A,73,458619.1358
2020,KALLANG/WHAMPOA,11,Improved,51,455615.0804
2020,KALLANG/WHAMPOA,2,New Generation,60,451609.6731
2020,KALLANG/WHAMPOA,26,Improved,53,380513.6935
2020,KALLANG/WHAMPOA,8,Improved,53,360486.657
2020,KALLANG/WHAMPOA,2,Improved,53,290392.0292
2020,MARINE PARADE,2,Improved,55,495669.1534
2020,MARINE PARADE,5,Improved,54,478646.1723
2020,PASIR RIS,8,Model A,94,543734.041
2020,PASIR RIS,8,Model A,94,543734.041
2020,PASIR RIS,11,Model A,94,542732.6891
2020,PASIR RIS,11,Model A,94,538727.2818
2020,PASIR RIS,11,Model A,94,525709.7081
2020,PASIR RIS,8,Model A,94,520702.949
2020,PASIR RIS,5,Model A,94,518700.2453
2020,PASIR RIS,11,Model A,94,515696.1899
2020,PASIR RIS,2,Model A,94,480648.876
2020,PASIR RIS,2,Model A,94,460621.8395
2020,PASIR RIS,14,Model A,68,455615.0804
2020,PASIR RIS,11,Model A,67,450608.3212
2020,PASIR RIS,5,Model A,75,430581.2847
2020,PASIR RIS,11,Model A,72,430581.2847
2020,PASIR RIS,5,Model A,71,430581.2847
2020,PASIR RIS,11,Model A,71,426575.8774
2020,PASIR RIS,11,Model A,75,425574.5256
2020,PASIR RIS,5,Model A,68,418565.0628
2020,PASIR RIS,8,Model A,75,400540.73
2020,PASIR RIS,8,Model A,74,400540.73
2020,PASIR RIS,5,Model A,72,385520.4526
2020,PASIR RIS,8,Model A,68,362990.0365
2020,PASIR RIS,8,Simplified,67,360486.657
2020,PUNGGOL,17,Premium Apartment,95,590797.5767
2020,PUNGGOL,8,Premium Apartment,92,550743.5037
2020,PUNGGOL,14,Premium Apartment,92,548740.8001
2020,PUNGGOL,17,Premium Apartment,92,548740.8001
2020,PUNGGOL,17,Premium Apartment,93,544623.2414
2020,PUNGGOL,17,Model A,94,535723.2264
2020,PUNGGOL,11,Premium Apartment,92,528713.7636
2020,PUNGGOL,5,Premium Apartment,93,525709.7081
2020,PUNGGOL,11,Premium Apartment,95,520702.949
2020,PUNGGOL,5,Premium Apartment,95,520702.949
2020,PUNGGOL,8,Premium Apartment,95,520702.949
2020,PUNGGOL,5,Premium Apartment,95,520702.949
2020,PUNGGOL,11,Premium Apartment,93,519589.4458
2020,PUNGGOL,14,Model A,94,515696.1899
2020,PUNGGOL,5,Premium Apartment,92,513693.4862
2020,PUNGGOL,14,Model A,94,512579.983
2020,PUNGGOL,17,Model A,94,511690.7826
2020,PUNGGOL,14,Premium Apartment,91,510689.4307
2020,PUNGGOL,11,Premium Apartment,95,506684.0234
2020,PUNGGOL,11,Premium Apartment,90,505682.6716
2020,PUNGGOL,11,Model A,95,500675.9125
2020,PUNGGOL,11,Model A,95,500675.9125
2020,PUNGGOL,14,Model A,95,499562.4093
2020,PUNGGOL,14,Model A,94,499562.4093
2020,PUNGGOL,8,Model A,95,495669.1534
2020,PUNGGOL,14,Premium Apartment,90,495669.1534
2020,PUNGGOL,11,Model A,95,490662.3942
2020,PUNGGOL,14,Model A,95,490662.3942
2020,PUNGGOL,14,Model A,95,488659.6906
2020,PUNGGOL,11,Premium Apartment,95,485655.6351
2020,PUNGGOL,17,Model A,93,485655.6351
2020,PUNGGOL,14,Model A,94,485655.6351
2020,PUNGGOL,8,Model A,95,483652.9315
2020,PUNGGOL,14,Premium Apartment,89,480648.876
2020,PUNGGOL,17,Premium Apartment,95,476643.4687
2020,PUNGGOL,2,Premium Apartment,92,475642.1169
2020,PUNGGOL,11,Premium Apartment,92,475642.1169
2020,PUNGGOL,8,Premium Apartment,91,470635.3577
2020,PUNGGOL,14,Model A,93,468632.6541
2020,PUNGGOL,14,Model A,93,465628.5986
2020,PUNGGOL,11,Premium Apartment,92,465628.5986
2020,PUNGGOL,14,Model A,94,465628.5986
2020,PUNGGOL,17,Model A,91,460621.8395
2020,PUNGGOL,11,Model A,93,458619.1358
2020,PUNGGOL,8,Premium Apartment,92,456616.4322
2020,PUNGGOL,11,Premium Apartment,92,456616.4322
2020,PUNGGOL,11,Model A,93,455615.0804
2020,PUNGGOL,8,Premium Apartment,92,453612.3767
2020,PUNGGOL,5,Model A,93,450608.3212
2020,PUNGGOL,11,Model A,93,450608.3212
2020,PUNGGOL,11,Model A,91,450608.3212
2020,PUNGGOL,5,Model A,95,448605.6176
2020,PUNGGOL,5,Premium Apartment,92,445601.5621
2020,PUNGGOL,11,Model A,91,440594.803
2020,PUNGGOL,8,Model A,94,440594.803
2020,PUNGGOL,5,Premium Apartment,90,440594.803
2020,PUNGGOL,14,Model A,93,438592.0993
2020,PUNGGOL,14,Model A,94,432583.9884
2020,PUNGGOL,11,Premium Apartment,88,431470.4852
2020,PUNGGOL,11,Model A,91,430581.2847
2020,PUNGGOL,5,Premium Apartment,92,422570.4701
2020,PUNGGOL,2,Model A,91,420567.7665
2020,PUNGGOL,8,Model A,94,420567.7665
2020,PUNGGOL,8,Model A,94,420567.7665
2020,PUNGGOL,17,Premium Apartment,86,415561.0074
2020,PUNGGOL,8,Premium Apartment,86,410554.2482
2020,PUNGGOL,2,Model A,94,400540.73
2020,PUNGGOL,8,Premium Apartment,83,393531.2672
2020,PUNGGOL,14,Model A,93,390527.2117
2020,PUNGGOL,8,Premium Apartment,82,390527.2117
2020,PUNGGOL,5,Premium Apartment,86,388524.5081
2020,PUNGGOL,5,Premium Apartment,88,385520.4526
2020,PUNGGOL,2,Premium Apartment,88,378510.9898
2020,PUNGGOL,17,Model A,82,373504.2307
2020,PUNGGOL,2,Model A,91,355479.8979
2020,PUNGGOL,2,Premium Apartment,84,335452.8614
2020,QUEENSTOWN,20,Model A,92,861162.5695
2020,QUEENSTOWN,26,Model A,87,789065.2381
2020,QUEENSTOWN,8,Premium Apartment,95,761027.387
2020,QUEENSTOWN,20,Model A,87,728984.1286
2020,QUEENSTOWN,17,Model A,75,700946.2775
2020,QUEENSTOWN,5,Model A,77,695939.5183
2020,QUEENSTOWN,11,Model A,85,663896.26
2020,QUEENSTOWN,2,Model A,91,660892.2045
2020,QUEENSTOWN,2,Model A,85,660892.2045
2020,QUEENSTOWN,2,Model A,87,645871.9271
2020,SEMBAWANG,17,Model A,94,428578.5811
2020,SEMBAWANG,14,Model A,94,418565.0628
2020,SEMBAWANG,8,Model A,81,406548.8409
2020,SEMBAWANG,8,Model A,94,400540.73
2020,SEMBAWANG,11,Model A,94,400540.73
2020,SEMBAWANG,8,Model A,94,398538.0263
2020,SEMBAWANG,8,Model A,94,395533.9709
2020,SEMBAWANG,5,Model A,94,383517.749
2020,SEMBAWANG,11,Model A,78,376508.2862
2020,SEMBAWANG,11,Premium Apartment,80,375506.9344
2020,SEMBAWANG,5,Premium Apartment,80,352475.8424
2020,SEMBAWANG,2,Model A,78,346467.7314
2020,SEMBAWANG,11,Premium Apartment,80,340459.6205
2020,SEMBAWANG,14,Model A2,80,340459.6205
2020,SEMBAWANG,14,Model A,80,336454.2132
2020,SEMBAWANG,11,Model A,79,327442.0468
2020,SEMBAWANG,2,Model A,78,320432.584
2020,SENGKANG,8,Premium Apartment,88,600811.095
2020,SENGKANG,14,Premium Apartment,88,583788.114
2020,SENGKANG,11,Premium Apartment,94,580784.0585
2020,SENGKANG,14,Premium Apartment,88,580784.0585
2020,SENGKANG,11,Premium Apartment,94,565763.7811
2020,SENGKANG,8,Premium Apartment,88,552746.2074
2020,SENGKANG,11,Premium Apartment,88,540729.9855
2020,SENGKANG,5,Premium Apartment,94,533720.5227
2020,SENGKANG,5,Premium Apartment,88,530716.4672
2020,SENGKANG,8,Premium Apartment,89,525709.7081
2020,SENGKANG,5,Premium Apartment,88,515696.1899
2020,SENGKANG,17,Premium Apartment,94,486656.9869
2020,SENGKANG,14,Premium Apartment,94,484542.1319
2020,SENGKANG,17,Model A,94,480648.876
2020,SENGKANG,8,Premium Apartment,85,480648.876
2020,SENGKANG,14,Premium Apartment,94,475642.1169
2020,SENGKANG,14,Model A,94,475642.1169
2020,SENGKANG,26,Model A,94,470635.3577
2020,SENGKANG,17,Model A,95,469521.8545
2020,SENGKANG,11,Premium Apartment,94,465628.5986
2020,SENGKANG,14,Model A,95,460621.8395
2020,SENGKANG,14,Model A,95,460621.8395
2020,SENGKANG,11,Model A,94,460621.8395
2020,SENGKANG,5,Model A,94,458619.1358
2020,SENGKANG,23,Premium Apartment,92,456616.4322
